url,local_chef,premium,latitude,longitude,menu_provider,name,has_delivery,review_0,review_1,review_count,rating,award_type,parent_geo,cuisines,establishment_types,neighborhoods,servicios_extra,estacionamiento,wifi,ambiente,juegos,familias,celiacos,veganos,horario_atencion,alcohol,resenas,rango_precio,reuniones_laborales,musica,accesible_silla_ruedas,WR
/Restaurant_Review-g312741-d13075113-Reviews-Arias_Restaurante_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.54235,-58.47363,False,Arias Restaurante Bar,,Conozcan,Almuerzos de oficina,4,4.5,,Buenos Aires,"['Bar', 'Cafe', 'Pub', 'Argentinean', 'South American']",['Restaurants'],['Saavedra'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,6,Bajo,Sí,Sí,Sí,3.682554698491243
/Restaurant_Review-g312741-d24019597-Reviews-Cafeto_2020-Buenos_Aires_Capital_Federal_District.html,False,False,-34.587826,-58.452454,False,Cafeto 2020,,Excellent coffee,Frente al Parque Los Andes,3,4.0,,Buenos Aires,['Cafe'],['Restaurants'],[],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,4,Bajo,No,No,Sí,3.392874035802649
/Restaurant_Review-g312741-d13009536-Reviews-Mostaza_Express-Buenos_Aires_Capital_Federal_District.html,False,False,-34.603664,-58.38074,False,Mostaza Express,,we visited this place for a quick bite during the opening of Youth Olympics...,"Spread, watch the videos",28,3.5,,Buenos Aires,"['American', 'Fast Food']",['Restaurants'],"['San Nicolás', 'Microcentro', 'El Centro (Downtown)', 'Theater District']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,42,Bajo,Sí,Sí,Sí,3.428575523830945
/Restaurant_Review-g312741-d12959347-Reviews-Brioche_Doree-Buenos_Aires_Capital_Federal_District.html,False,False,-34.603916,-58.411205,False,Brioche Doree,,Small little tea/coffee cafe,A coffee on the go,10,3.5,,Buenos Aires,"['American', 'Argentinean', 'South American']","['Restaurants', 'Coffee & Tea']",['Balvanera'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,15,Bajo,Sí,Sí,No,3.342866152428079
/Restaurant_Review-g312741-d17391976-Reviews-Vino_Tinto_Cocina-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58132,-58.43118,False,Vino Tinto Cocina,True,Rotisería gourmet,descolado,3,4.5,,Buenos Aires,[],['Restaurants'],"['Palermo', 'Palermo Hollywood']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,4,Bajo,Sí,No,No,3.580374035802649
/Restaurant_Review-g312741-d12844354-Reviews-Comunidad_del_Cisne_Resto_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.620674,-58.37277,False,Comunidad del Cisne - Resto Bar,,"I had a chorizo de bife. A good piece of meat, well cooked. With nice hot...",food,10,3.5,,Buenos Aires,"['Brew Pub', 'Bar', 'Pub', 'Argentinean']","['Bars & Pubs', 'Restaurants']","['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,15,Bajo,No,Sí,Sí,3.342866152428079
/Restaurant_Review-g312741-d12801928-Reviews-Templar_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.604317,-58.371193,False,Templar Bar,,"great atmosphere, and wifi",Muy buena comida,9,3.5,,Buenos Aires,"['Cafe', 'Fast Food', 'Spanish', 'Argentinean', 'South American']",['Restaurants'],"['San Nicolás', 'Microcentro', 'El Centro (Downtown)']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,13,Bajo,Sí,Sí,No,3.3316423061729425
/Restaurant_Review-g312741-d10225458-Reviews-Confiteria_Bin_Bin-Buenos_Aires_Capital_Federal_District.html,False,False,-34.64072,-58.525,False,Confiteria Bin Bin,,Un clásico del barrio,la mejor de liniers,10,4.0,,Buenos Aires,"['Fast Food', 'Argentinean', 'South American']",['Restaurants'],['Liniers'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,15,Bajo,No,Sí,Sí,3.6761994857614124
/Restaurant_Review-g12192499-d25152522-Reviews-La_Parrilla_de_Diego-Lomas_del_Mirador_Province_of_Buenos_Aires_Central_Argent.html,False,False,-34.66601,-58.530823,False,La Parrilla de Diego,,Buena parrilla,Buenos precios y porciones abundantes,2,4.5,,Lomas del Mirador,"['Italian', 'Steakhouse', 'Fast Food', 'Spanish', 'Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,3,Bajo,Sí,Sí,Sí,3.4489988980601702
/Restaurant_Review-g312741-d11620944-Reviews-Havanna-Buenos_Aires_Capital_Federal_District.html,False,False,-34.717564,-58.321423,False,Havanna,,Una parada para un buen cafe,Increíble ,5,4.5,,Buenos Aires,[],['Restaurants'],[],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,Sí,Sí,3.764299228642119
/Restaurant_Review-g312741-d21499608-Reviews-Cuadra-Buenos_Aires_Capital_Federal_District.html,False,False,-34.54996,-58.46188,False,Cuadra,,Todo muy rico,Molto buono,4,4.0,,Buenos Aires,"['Cafe', 'Argentinean', 'South American']",['Restaurants'],['Núñez'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,No,Sí,3.460332476269021
/Restaurant_Review-g312741-d17427982-Reviews-Chacaito_Caribbean_Food_Station-Buenos_Aires_Capital_Federal_District.html,False,False,-34.586006,-58.420254,False,Chacaito - Caribbean Food Station,,Fun lunch!,Excellent ,14,3.5,,Buenos Aires,['Caribbean'],['Restaurants'],['Palermo'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,21,Bajo,No,Sí,No,3.3759469624432206
/Restaurant_Review-g312741-d4975331-Reviews-TeAdoro_Garcia-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57439,-58.44888,False,TeAdoro Garcia,,Muy buena opción!,celiacos aqui,11,3.5,,Buenos Aires,['Cafe'],['Coffee & Tea'],['Colegiales'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,16,Bajo,No,Sí,Sí,3.3526870179013244
/Restaurant_Review-g312741-d17291867-Reviews-Picar_Es_Humano_Beber_Es_Divino-Buenos_Aires_Capital_Federal_District.html,False,False,-34.572227,-58.43139,False,Picar Es Humano & Beber Es Divino,,We had a fish platter with hand cooked potato chips and a bottle of white wine...,Buena opción con ambiente informal en Cañitas,20,3.5,,Buenos Aires,"['Bar', 'Fast Food', 'Pub', 'Argentinean', 'South American']",['Restaurants'],"['Palermo', 'Las Canitas']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,30,Bajo,No,No,Sí,3.4057196914568477
/Restaurant_Review-g312741-d12089423-Reviews-Gulp_Cerveceria_de_Rock-Buenos_Aires_Capital_Federal_District.html,False,False,-34.62809,-58.43487,False,Gulp Cervecería de Rock,,Cerveceria posta,Cervezas y rock,6,4.0,,Buenos Aires,[],['Restaurants'],['Caballito'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,Sí,No,3.558453844220108
/Restaurant_Review-g312741-d23537677-Reviews-Spritzza-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58748,-58.43017,False,Spritzza,,great pizza and drinks,"Lovely place, modern and beautiful, tasty pizza and drinks.",11,3.5,,Buenos Aires,"['Italian', 'Pizza']",['Restaurants'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,16,Bajo,Sí,No,Sí,3.3526870179013244
/Restaurant_Review-g312741-d13325398-Reviews-Lo_del_Negro_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.608913,-58.436134,False,Lo del Negro Bar,,Lo del Negro bar,Buen café excelente atencion,2,4.5,,Buenos Aires,"['Bar', 'Pub']",['Restaurants'],['Caballito'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,3,Bajo,No,Sí,Sí,3.4489988980601702
/Restaurant_Review-g2691845-d27720371-Reviews-Havanna-Acassuso_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.593258,-58.37432,False,Havanna,,Muy bueno,Muy bueno,6,4.5,,Acassuso,[],['Restaurants'],[],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,No,Sí,3.8311811169473806
/Restaurant_Review-g1438379-d16652493-Reviews-Mooi-Vicente_Lopez_Capital_Federal_District.html,False,False,-34.533417,-58.467186,False,Mooi,True,Great deco,I went Saturday night,24,3.5,,Vicente Lopez,"['Cafe', 'Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,36,Bajo,Sí,Sí,Sí,3.4187238719455584
/Restaurant_Review-g312741-d12345515-Reviews-The_Coffee_Store-Buenos_Aires_Capital_Federal_District.html,False,False,-34.6281,-58.45059,False,The Coffee Store,True,SOMETHING DISAPPOINTING,EN UNA ESQUINA,9,3.5,,Buenos Aires,[],['Coffee & Tea'],['Caballito'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,13,Bajo,No,Sí,No,3.3316423061729425
/Restaurant_Review-g312741-d15780367-Reviews-Carmen-Buenos_Aires_Capital_Federal_District.html,False,False,-34.63234,-58.41927,False,Carmen,,Bad attention,Te sorprende,5,4.0,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],['Boedo'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,7,Bajo,Sí,Sí,Sí,3.514299228642119
/Restaurant_Review-g312741-d23680193-Reviews-Barthale_Deli_Lounge-Buenos_Aires_Capital_Federal_District.html,False,False,-34.623787,-58.47667,False,Barthalé Deli & Lounge,,EVERYTHING VERY RICH,Comida rápida coreana,2,4.5,,Buenos Aires,"['Asian', 'Korean']","['Bars & Pubs', 'Restaurants']",[],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,3,Bajo,No,No,Sí,3.4489988980601702
/Restaurant_Review-g312741-d7902604-Reviews-Asia_Sushi_Wok-Buenos_Aires_Capital_Federal_District.html,False,False,-34.60109,-58.47014,False,Asia Sushi & Wok,,Sushi,Muy bueno!,8,4.0,,Buenos Aires,"['Chinese', 'Sushi']",['Restaurants'],['La Paternal'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,12,Bajo,Sí,Sí,Sí,3.6263840220323997
/Restaurant_Review-g312741-d23503931-Reviews-Santos_Pizza-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58881,-58.39562,False,Santos Pizza,,Minha delicia em Buenos Aires,lindo lugar,2,4.5,,Buenos Aires,"['Italian', 'Brew Pub', 'Pub', 'Wine Bar']",['Restaurants'],['Recoleta'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,3,Bajo,No,Sí,Sí,3.4489988980601702
/Restaurant_Review-g312741-d25007564-Reviews-Cafe_Martinez-Buenos_Aires_Capital_Federal_District.html,False,False,-34.561237,-58.464653,False,Café Martinez,,Rico almuerzo,Torta oreo,2,4.5,,Buenos Aires,"['Cafe', 'Argentinean', 'South American']",['Coffee & Tea'],[],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,3,Bajo,No,Sí,Sí,3.4489988980601702
/Restaurant_Review-g2137013-d14902714-Reviews-Deniro_Hamburgueseria-Olivos_Capital_Federal_District.html,False,False,-34.57732,-58.40966,False,Deniro Hamburgueseria,,"just like in the US but in buenos aires, super good meals and not expensive for...",walking food,8,4.0,,Olivos,"['Argentinean', 'South American']",['Restaurants'],['Palermo'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,Sí,3.6263840220323997
/Restaurant_Review-g312741-d8507214-Reviews-Vicente-Buenos_Aires_Capital_Federal_District.html,False,False,-34.63274,-58.50109,False,Vicente,,Complete and diversified menu with very healthy food. Very good service Parking...,Reheated food dried out chicken. I do not recommend.,36,3.5,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],['Villa Luro'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,54,Bajo,No,No,Sí,3.4425120069858828
/Restaurant_Review-g947955-d13206875-Reviews-Nature_Company-San_Isidro_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.488777,-58.522526,False,Nature Company,,Amazing food! Wonderful people!,Excelentes productos orgánicos,4,4.0,,San Isidro,"['Contemporary', 'Fusion']",['Restaurants'],[],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,Sí,Sí,3.460332476269021
/Restaurant_Review-g312741-d7799363-Reviews-Spiga-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61584,-58.39156,False,Spiga,,"Fantastic steak - wonderful service, everyone very friendly. Didn’t know where...","Ok restaurant, ok pizza",39,3.5,,Buenos Aires,"['Pizza', 'Argentinean', 'South American']",['Restaurants'],"['Montserrat', 'El Centro (Downtown)']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,58,Bajo,No,No,Sí,3.4464316428732085
/Restaurant_Review-g312741-d8377030-Reviews-Pizza_Cafe_Restaurant_Bambu-Buenos_Aires_Capital_Federal_District.html,False,False,-34.6219,-58.44513,False,Pizza Cafe Restaurant Bambu,,Panaderia-Confiteria-Bar,Lindo cafe barrial!,18,3.5,,Buenos Aires,"['Pizza', 'Cafe', 'Spanish', 'Argentinean', 'South American']",['Restaurants'],['Caballito'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,27,Bajo,No,Sí,Sí,3.3975214037574433
/Restaurant_Review-g312741-d10026496-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,False,False,-34.574272,-58.426765,False,Starbucks,,Venti,Good afternoon! I'm currently at Jumbo's Starbucks in Palermo. I am a frequent consumer with my son of s,13,4.0,,Buenos Aires,['Cafe'],"['Coffee & Tea', 'Quick Bites']",['Palermo'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,Sí,3.7301662381345104
/Restaurant_Review-g312741-d14095156-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58653,-58.41402,False,Starbucks,,Mi lugar favorito para tomar café,Buena opción para desayunar,6,4.0,,Buenos Aires,[],['Restaurants'],['Palermo'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,No,Sí,3.558453844220108
/Restaurant_Review-g24062847-d12017897-Reviews-Bloom_Helado_Artesanal-Lanus_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.710297,-58.38477,False,Bloom Helado Artesanal,,Helado muy rico pero...,Muy buen helado!,7,4.0,,Lanus,['Deli'],['Dessert'],[],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,10,Bajo,No,Sí,No,3.595249357201766
/Restaurant_Review-g312741-d23384360-Reviews-Nausicaa_Helados_Y_Cafe-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57437,-58.45429,False,Nausicaä Helados Y Café,True,"Nausicaa Helados & Café: Buena calidad de helados, cremosos. Linda ambientación, precios acordes. Deberían mejorar la atención 1",Interesantes gustos de helado,3,4.0,,Buenos Aires,"['Cafe', 'Fruit parlours']",['Restaurants'],['Colegiales'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,4,Bajo,Sí,Sí,Sí,3.392874035802649
/Restaurant_Review-g312741-d8862797-Reviews-Zog-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58905,-58.4258,False,Zog,,Una linda parada ,Rico!,8,4.0,,Buenos Aires,[],['Restaurants'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,Sí,3.6263840220323997
/Restaurant_Review-g3720777-d17161324-Reviews-Bruce-Ramos_Mejia_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.61762,-58.4094,False,Bruce,,"Muy buena comida, excelente atencion",MUY BUENO,15,3.5,,Ramos Mejia,"['Argentinean', 'South American']",['Restaurants'],['Balvanera'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,No,Sí,3.3821496143210594
/Restaurant_Review-g12188301-d12289040-Reviews-El_Mariscal-Wilde_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.70095,-58.326336,False,El Mariscal,,Muy rica,Buena pizza,4,4.5,,Wilde,[],['Restaurants'],[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,Sí,Sí,3.682554698491243
/Restaurant_Review-g1438379-d4007421-Reviews-Don_Cerletti-Vicente_Lopez_Capital_Federal_District.html,False,False,-34.529675,-58.48023,False,Don Cerletti,,Don Cerleti,Muy buenas pastas,18,3.5,,Vicente Lopez,['Fast Food'],['Restaurants'],[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,27,Bajo,No,Sí,No,3.3975214037574433
/Restaurant_Review-g312754-d10794241-Reviews-Ceviche-Pilar_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.58833,-58.42564,False,Ceviche,,"Best Ceviche in Buenos Aires you can find it in Ceviche in Calle Armenia, in...",Sin extractor,21,3.5,,Pilar,"['Peruvian', 'Sushi', 'South American']",['Restaurants'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,31,Bajo,No,Sí,Sí,3.409345857170046
/Restaurant_Review-g312740-d17336832-Reviews-Don_Us_Company-Capital_Federal_District.html,False,False,-34.5548,-58.46345,False,Don Us Company,,Excelente propuesta!!,No inviertan,10,3.5,,Capital Federal District,[],['Restaurants'],['Núñez'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,15,Bajo,Sí,Sí,No,3.342866152428079
/Restaurant_Review-g312741-d14943804-Reviews-Beer_Coffee-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59945,-58.37536,False,Beer Coffee,,Great artwork on beer cans,"Great place, products, staff",20,3.5,,Buenos Aires,['South American'],['Restaurants'],"['San Nicolás', 'Microcentro', 'El Centro (Downtown)']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,30,Bajo,Sí,Sí,Sí,3.4057196914568477
/Restaurant_Review-g312741-d23773851-Reviews-Tostado_Cafe_Club-Buenos_Aires_Capital_Federal_District.html,False,False,-34.598934,-58.511295,False,Tostado Café Club,,I’ll take a pickle with that,Por fin luego de su inauguración !,5,3.5,,Buenos Aires,[],['Coffee & Tea'],[],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,Sí,No,3.264299228642119
/Restaurant_Review-g312741-d13189102-Reviews-Casa_Lucca-Buenos_Aires_Capital_Federal_District.html,False,False,-34.60152,-58.512547,False,Casa Lucca,,Place to recommend in Villa Devoto,It's not as good as before. The owner Alicia made a bad choice.,70,3.0,,Buenos Aires,"['Bar', 'Cafe', 'Grill', 'Pub', 'South American']",['Restaurants'],['Villa Devoto'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,105,Bajo,Sí,Sí,Sí,3.001906563818949
/Restaurant_Review-g312741-d3601842-Reviews-Nocelietto-Buenos_Aires_Capital_Federal_District.html,False,False,-34.60668,-58.43057,False,Nocelietto,,Fantastic empanadas and pizza. A la piedra. ALWAYS make it for you fresh. Great...,Vale la pizza a la piedra,18,3.5,,Buenos Aires,"['Italian', 'Pizza', 'Argentinean', 'South American']",['Restaurants'],['Almagro'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,27,Bajo,No,Sí,Sí,3.3975214037574433
/Restaurant_Review-g312741-d24193469-Reviews-El_Piringundin-Buenos_Aires_Capital_Federal_District.html,False,False,-34.616714,-58.37011,False,El Piringundin,,Bel endroit,Parrilla de hoy como las de antes…,2,4.5,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,3,Bajo,Sí,Sí,Sí,3.4489988980601702
/Restaurant_Review-g312741-d13288966-Reviews-Frankie_400-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59826,-58.440792,False,Frankie 400,,Very nice ambience coffe and desserts not so much,coffee in the morning,29,3.0,,Buenos Aires,"['Italian', 'Argentinean', 'South American']",['Restaurants'],['Villa Crespo'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,43,Bajo,Sí,No,Sí,3.004205655482976
/Restaurant_Review-g312741-d7377837-Reviews-La_Colorada-Buenos_Aires_Capital_Federal_District.html,False,False,-34.56632,-58.434647,False,La Colorada,,"Everything was delicious, from the empanadas to the pizza a la parilla, and...","Rather odd, rather rude",256,3.0,,Buenos Aires,"['Steakhouse', 'Barbecue', 'Argentinean']",['Restaurants'],"['Palermo', 'Las Canitas']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,384,Bajo,No,Sí,No,3.0005478631663647
/Restaurant_Review-g312741-d14157192-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59963,-58.40057,False,Starbucks,,Overpriced rip-off café,Un clásico,6,4.0,,Buenos Aires,[],['Restaurants'],['Balvanera'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,9,Bajo,Sí,Sí,No,3.558453844220108
/Restaurant_Review-g312741-d7755602-Reviews-40_X_5_Tributo-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59664,-58.49904,False,40 X 5 Tributo,,Gran lugar de rock,Rolling stones,10,3.5,,Buenos Aires,[],['Restaurants'],['Villa Devoto'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,15,Bajo,Sí,No,Sí,3.342866152428079
/Restaurant_Review-g312741-d9467674-Reviews-Helados_Daniel-Buenos_Aires_Capital_Federal_District.html,False,False,-34.56957,-58.44675,False,Helados Daniel,True,Ice cream is low quality but service is worse,Be careful not to get sick!!!,51,3.5,,Buenos Aires,[],['Dessert'],['Colegiales'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,76,Bajo,Sí,Sí,No,3.4579105765432354
/Restaurant_Review-g1438379-d7905551-Reviews-Club_de_la_Milanesa-Vicente_Lopez_Capital_Federal_District.html,False,False,-34.531895,-58.47909,False,Club de la Milanesa,,Not for gluten free,Nice place!,63,3.5,,Vicente Lopez,"['Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,94,Bajo,No,Sí,Sí,3.4653381218591353
/Restaurant_Review-g312741-d1468165-Reviews-Restaurante_Su-Buenos_Aires_Capital_Federal_District.html,False,False,-34.55784,-58.45021,False,Restaurante Su,,Buena opción para sushi!,Bastante rico,8,4.0,,Buenos Aires,"['Chinese', 'Sushi']",['Restaurants'],"['Belgrano', 'Chinatown']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,No,Sí,3.6263840220323997
/Restaurant_Review-g312741-d12158434-Reviews-Pepper_s_Deli_Cafe-Buenos_Aires_Capital_Federal_District.html,False,False,-34.5719,-58.43253,False,Pepper's Deli & Café,,"Pepper´s is a good place to go, to have a coffee with friends and to eat...",Un restaurante para toda ocasión,3,4.5,,Buenos Aires,['Cafe'],['Restaurants'],"['Palermo', 'Las Canitas']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,4,Bajo,Sí,Sí,Sí,3.580374035802649
/Restaurant_Review-g312741-d23760722-Reviews-Nino_s_Cafe_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59596,-58.49978,False,Nino's Café & Bar,,Calidez ante todo,Lindo lugar para desayunar y/o merendar,3,4.0,,Buenos Aires,[],['Coffee & Tea'],[],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,4,Bajo,No,Sí,Sí,3.392874035802649
/Restaurant_Review-g312741-d7805107-Reviews-Le_Ble_Almagro-Buenos_Aires_Capital_Federal_District.html,False,False,-34.599075,-58.41611,False,Le Ble Almagro,,I found this place near to where I am staying to buy bread. The quality is not...,Good food. Awful service. ,42,3.5,,Buenos Aires,"['Cafe', 'Argentinean', 'South American']",['Coffee & Tea'],['Almagro'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,63,Bajo,No,Sí,Sí,3.4498508997110893
/Restaurant_Review-g312741-d8794714-Reviews-Asia_Oriental-Buenos_Aires_Capital_Federal_District.html,False,False,-34.5568,-58.45039,False,Asia Oriental,,I placed an order through Mercado Libre and both times it took much longer than indicated in ML and the latter after 8 days.,Posiblemente el más completo de los Supermercados del barrio China,16,4.0,,Buenos Aires,"['Chinese', 'Asian', 'Imperial Chinese']",['Restaurants'],"['Belgrano', 'Chinatown']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,24,Bajo,No,No,Sí,3.768713918401009
/Restaurant_Review-g312741-d18922179-Reviews-Rotterdam_Devoto-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59701,-58.49737,False,Rotterdam Devoto,,Night Experience,Muy bueno.,3,4.0,,Buenos Aires,"['American', 'Pizza', 'Fast Food', 'International', 'Pub', 'Gastropub']",['Restaurants'],['Villa del Parque'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,4,Bajo,No,Sí,Sí,3.392874035802649
/Restaurant_Review-g312741-d17558773-Reviews-Cafe_La_Humedad-Buenos_Aires_Capital_Federal_District.html,False,False,-34.62105,-58.40116,False,Cafe La Humedad,,FABULOUS. SAFETY PIN.,"Muy bueno, para tangueros y algo mas.!!",5,4.0,,Buenos Aires,[],['Restaurants'],['San Cristóbal'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,Sí,No,3.514299228642119
/Restaurant_Review-g312741-d14068629-Reviews-Empanairo-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59785,-58.37831,False,Empanairo,,"The empanadas are freshly baked. Tasty, rich, the dough is perfectly done and...",Buenos precios por las empanadas,3,4.5,,Buenos Aires,"['Latin', 'Fast Food', 'Spanish', 'Street Food', 'Argentinean', 'South American']",['Restaurants'],"['Retiro', 'Microcentro', 'El Centro (Downtown)']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,4,Bajo,No,Sí,No,3.580374035802649
/Restaurant_Review-g312741-d15147412-Reviews-Garagar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.5952,-58.50123,False,Garagar,,Espectacular,Bueno.,3,4.5,,Buenos Aires,['Beer restaurants'],['Restaurants'],['Agronomía'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,4,Bajo,No,No,Sí,3.580374035802649
/Restaurant_Review-g1202605-d8003948-Reviews-Parrilla_Entre_Amigos-Dolores_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.633446,-58.476524,False,Parrilla Entre Amigos,,Bom,Cambio de dueño y nombre,10,3.5,,Dolores,"['Steakhouse', 'Argentinean', 'South American']",['Restaurants'],['Floresta'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,15,Bajo,Sí,Sí,Sí,3.342866152428079
/Restaurant_Review-g1307925-d23692820-Reviews-Almacen_Bar_Casa_Gallo-San_Andres_de_Giles_Province_of_Buenos_Aires_Central_Arg.html,False,False,-34.60558,-58.381763,False,Almacén Bar - Casa Gallo,,Beautiful lunch,Nos sorprendió gratamente,4,4.0,,San Andres de Giles,[],['Restaurants'],[],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,6,Bajo,Sí,Sí,Sí,3.460332476269021
