url,servicios_extra,estacionamiento,wifi,ambiente,juegos,familias,celiacos,veganos,horario_atencion,alcohol,resenas,rango_precio,reuniones_laborales,musica,accesible_silla_ruedas
/Restaurant_Review-g312741-d4206908-Reviews-La_nueva_buenos_aires-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,36,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d2490714-Reviews-Pizzeria_El_Pinguino-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,18,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d24114375-Reviews-La_Zarpada-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,No,Sí
/Restaurant_Review-g312741-d13400391-Reviews-Kebab_Roll-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,21,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12644584-Reviews-Sanos_Placeres_Argentinos-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,No,No
/Restaurant_Review-g312741-d6280544-Reviews-Sanchez_y_Sanchez-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,97,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d13130377-Reviews-Negroni_Bistro_Sushi_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,91,Bajo,No,No,Sí
/Restaurant_Review-g312741-d9856336-Reviews-Parrilla_La_Lomita-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,22,Bajo,Sí,Sí,Sí
/Restaurant_Review-g2199826-d11863606-Reviews-Fressia_Helados_Artesanales-Lanus_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,18,Bajo,No,No,Sí
/Restaurant_Review-g312741-d15595825-Reviews-Lignee_bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,13,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d5569002-Reviews-La_Herencia_De_Juan_Parrilla-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,93,Bajo,Sí,No,No
/Restaurant_Review-g2008841-d11846896-Reviews-El_Nieto_De_Chinaga-Avellaneda_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,27,Bajo,No,No,Sí
/Restaurant_Review-g312741-d12334655-Reviews-Anta_helados-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,34,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12049228-Reviews-El_Bar_De_Carmen-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,18,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d8731256-Reviews-Comic_s-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,33,Bajo,Sí,Sí,Sí
/Restaurant_Review-g2691845-d8594212-Reviews-Tiendas_Coppelia-Acassuso_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,27,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d4093025-Reviews-Parrilla_El_Vagon-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,28,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d3706663-Reviews-Manzana_de_Las_Luces-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,70,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d25137312-Reviews-La_Bait_de_Eretz-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d11716580-Reviews-Cerveceria_Charlone-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,45,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d9781796-Reviews-SushiClub_Parque_Leloir-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,57,Bajo,No,Sí,No
/Restaurant_Review-g312741-d12848625-Reviews-Nordico_Coffee_Shop-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,9,Bajo,Sí,No,Sí
/Restaurant_Review-g12188301-d12822433-Reviews-Pinta_Tabla-Wilde_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,10,Bajo,No,Sí,Sí
/Restaurant_Review-g13432691-d8853273-Reviews-LUAN_Heladeria_Cafeteria-Valentin_Alsina_Province_of_Buenos_Aires_Central_Argen.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,15,Bajo,No,Sí,No
/Restaurant_Review-g312741-d13296800-Reviews-Growlers_Caballito-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,40,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d26313358-Reviews-Sanguches_NYS-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,4,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d25155856-Reviews-Basta_Callejon-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,4,Bajo,Sí,Sí,Sí
/Restaurant_Review-g1119990-d18856734-Reviews-Visceral-Martinez_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,No,Sí
/Restaurant_Review-g312741-d15871421-Reviews-7030_Beer_House-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,16,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d13564460-Reviews-Prida-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,13,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d23344763-Reviews-Ispica_Caffe_E_Pasticceria-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,19,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d25332653-Reviews-Il_Nostro_Caffe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,6,Bajo,Sí,Sí,No
/Restaurant_Review-g7087734-d7599319-Reviews-Club_Republica_de_Caseros-Caseros_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,36,Bajo,No,Sí,Sí
/Restaurant_Review-g2008841-d4506216-Reviews-Almacen_Vieja_Esquina-Avellaneda_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,46,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d8436051-Reviews-El_Balon-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,40,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d4224107-Reviews-Parrilla_Hereford-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,60,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d14455810-Reviews-Restaurante_NH_Collection_Buenos_Aires_Lancaster-Buenos_Aires_Capital_Federal_Di.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,No,No
/Restaurant_Review-g312741-d15578096-Reviews-Praline_Cakes-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d17707491-Reviews-Hana_Poke_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,21,Bajo,No,No,No
/Restaurant_Review-g312741-d13970416-Reviews-La_Esquina_de_Perillo-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,13,Bajo,No,No,Sí
/Restaurant_Review-g312741-d21777845-Reviews-Stracqua_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d13836015-Reviews-Tutti_I_Fiocchi-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,10,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d3371423-Reviews-Sarmiento_Palace_Restaurante_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,63,Bajo,No,Sí,No
/Restaurant_Review-g2008841-d11810401-Reviews-Brissari_Helados-Avellaneda_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,18,Bajo,No,No,Sí
/Restaurant_Review-g312741-d26302196-Reviews-Pizza_Crespo_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,6,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d23426120-Reviews-Borja_Specialty_Coffee-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,12,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d14431227-Reviews-Cafe_Cadiz-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,10,Bajo,No,No,Sí
/Restaurant_Review-g312741-d14957960-Reviews-Totalmente_Tano-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,64,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12636221-Reviews-Baldini-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,40,Bajo,Sí,Sí,No
/Restaurant_Review-g312741-d23893078-Reviews-La_Union_Gluten_Free_Bakery-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,4,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d8773197-Reviews-Panaderia_Confiteria_Rinvol-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,24,Bajo,No,No,Sí
/Restaurant_Review-g312741-d23564316-Reviews-Mil_Pico-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,18,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d10496677-Reviews-La_Vieja_Guarida-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,16,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d17704342-Reviews-Negro_Cueva_de_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d16708176-Reviews-Oh_no_Lulu-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,45,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d4605768-Reviews-LLOCOS_DE_ASAR-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,27,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12225138-Reviews-Loving_Hut-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,73,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d2441006-Reviews-Stylo_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,52,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d11649928-Reviews-Ristretto_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,22,Bajo,Sí,No,No
/Restaurant_Review-g312741-d10424664-Reviews-Burger_King-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,58,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d24116784-Reviews-Paquito_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,15,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d10340246-Reviews-Subway-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,40,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d10594403-Reviews-Tienda_de_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,46,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d1468162-Reviews-Portal_China-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,28,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d15348823-Reviews-La_Guitarrita_Villa_Urquiza-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,69,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d12149025-Reviews-Asia_Nikkei-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d11800477-Reviews-Santa_Elena_Confiteria_y_Panaderia-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,15,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d15606759-Reviews-Georgie_s_Restaurant-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,9,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d12347100-Reviews-Cafe_Martinez-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,No
/Restaurant_Review-g312741-d7911704-Reviews-HenRi-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,43,Bajo,No,No,Sí
/Restaurant_Review-g312741-d6688332-Reviews-Noble_y_Natural-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,25,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d4700488-Reviews-La_Herencia_de_Juan-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,81,Bajo,No,No,Sí
/Restaurant_Review-g312741-d7295970-Reviews-Homero_American_Grill-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,Sí,No,No,12:00 - 22:00,No,37,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d13173029-Reviews-Crisol-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,40,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d14181589-Reviews-Coffee_Machine-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,13,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d11785869-Reviews-Caffe_del_Doge_Caballito-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,25,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d10236229-Reviews-Cosas_Ricas_Panaderia_Y_Confiteria-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,13,Bajo,No,No,Sí
/Restaurant_Review-g312741-d9836529-Reviews-Pizzeria_Las_Palmas-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,33,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d23417188-Reviews-Panaderia_Chantilly-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,9,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d6510840-Reviews-Pizzeria_Mandiyu-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,42,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d8599450-Reviews-Palermo_Dolce-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,16,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d13008625-Reviews-El_Gallito_de_Pueyrredon-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,60,Bajo,No,No,No
/Restaurant_Review-g312741-d25103950-Reviews-El_Imperfecto-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,4,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d7805407-Reviews-Quincho_Santo_Domingo-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,19,Bajo,No,Sí,No
/Restaurant_Review-g312741-d7028309-Reviews-Fratelli-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d7799395-Reviews-McDonald_s-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,180,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d8776945-Reviews-Cafe_Biscottini-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d14041793-Reviews-Gambino-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,48,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d17451988-Reviews-Heladeria_Scannapieco_Palermo_Soho-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,10,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d8568016-Reviews-Madrilia-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,121,Bajo,No,Sí,No
/Restaurant_Review-g312741-d16667833-Reviews-Rica_y_Celi-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,No,Sí
/Restaurant_Review-g312741-d17555569-Reviews-Big_Rabbit-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,25,Bajo,No,No,Sí
/Restaurant_Review-g312741-d23943553-Reviews-El_Secreto_De_Oro-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,Sí
/Restaurant_Review-g5857669-d13998294-Reviews-Panaderia_y_Confiteria_Don_Luis-Villa_Ballester_Province_of_Buenos_Aires_Centra.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,18,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d17408853-Reviews-Enfrente-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,No
/Restaurant_Review-g312741-d1066287-Reviews-Il_Nonno_Bachicha-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,349,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d10200985-Reviews-Wendy_s-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,61,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d3748060-Reviews-Lorca-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,28,Bajo,Sí,Sí,No
/Restaurant_Review-g312741-d23886152-Reviews-Callaci_Pizza-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,4,Bajo,Sí,Sí,Sí
/Restaurant_Review-g2691845-d17240482-Reviews-Amada_Cocina_Mexicana-Acassuso_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,13,Bajo,No,Sí,No
/Restaurant_Review-g312741-d23988008-Reviews-Taco_God-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,4,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d11864312-Reviews-Heladeria_Fratello-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,13,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12285780-Reviews-Havanna-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,No,Sí
/Restaurant_Review-g312741-d6608349-Reviews-Prosciutto_Ristorante_Monserrat-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,321,Bajo,Sí,Sí,No
/Restaurant_Review-g312741-d23974654-Reviews-Usina_Cafetera-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,10,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12398957-Reviews-Cafe_Martinez-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,40,Bajo,No,No,Sí
/Restaurant_Review-g312741-d13414719-Reviews-372_Natural-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,15,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d14060743-Reviews-Pedra_pizza_a_la_piedra-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,7,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d23954369-Reviews-Patio_Madero-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,19,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d15606683-Reviews-Avila_Food-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,21,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d3780643-Reviews-McDonald_s-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,157,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d8814461-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,49,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d25259676-Reviews-Al_Diablo_Coffee_Roasters-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,4,Bajo,No,Sí,No
/Restaurant_Review-g312741-d7741187-Reviews-Thaisu-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,37,Bajo,No,No,Sí
/Restaurant_Review-g312741-d12688152-Reviews-El_Desembarco-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,64,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d23567647-Reviews-Koobas-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,4,Bajo,No,Sí,No
/Restaurant_Review-g312741-d3981632-Reviews-The_Shangai_Dragon-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,106,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d16408695-Reviews-La_Pinocha_Chocolates_Palermo_Soho-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d11793279-Reviews-Casa_Aguerre-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,9,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d10051292-Reviews-Cafe_San_Martin-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,21,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d13962762-Reviews-American_Burger-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,40,Bajo,No,Sí,No
/Restaurant_Review-g312741-d16657408-Reviews-Emede-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12077350-Reviews-Brioche_Doree-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,No,Sí
/Restaurant_Review-g312741-d25327525-Reviews-Gorrion-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d1229827-Reviews-Cafe_Bar_Defensa-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,93,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d8856312-Reviews-Suevia_Confiteria-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,54,Bajo,No,No,Sí
/Restaurant_Review-g2137013-d15080000-Reviews-Esencia_Resto_Fondue-Olivos_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,24,Bajo,No,No,Sí
